txn_id,user_id,recipient_id,amount,txn_type,timestamp,device_id,location_latlon,label,user_amount_mean,user_amount_std,amount_zscore,time_since_last,is_new_recipient,is_new_device,hour
t8663,u0347,u0071,48286.51,merchant,2025-06-10 07:00:27.061378,9e4503cb-510a-4764-8668-4e89bb721ff1,"13.221164,104.467885",0,24685.326315789473,17890.130449891873,1.319229267238416,70495.0,1,1,7
t6056,u0347,u0415,25678.81,merchant,2025-06-10 12:40:57.061378,9bedc3d5-9c17-41c0-ab13-a8e5eea0fd81,"11.562622,102.596489",0,24685.326315789473,17890.130449891873,0.05553250083855779,20430.0,1,1,12
t13294,u0347,u0247,2446.82,p2p,2025-06-10 13:53:37.061378,cdc5849e-ffae-4652-9e22-3802816e246c,"12.849392,102.754264",0,24685.326315789473,17890.130449891873,-1.2430600424114784,4360.0,1,1,13
t12990,u0347,u0092,13111.89,topup,2025-06-11 21:03:16.061378,178db84d-f926-4e59-b560-fd196465a78b,"10.585255,103.732399",0,24685.326315789473,17890.130449891873,-0.6469173798483634,112179.0,1,1,21
t398,u0347,u0218,33555.2,topup,2025-06-14 21:02:57.061378,a57aa14c-5ff5-468f-a4c5-dcc11878a54d,"13.511329,105.795552",0,24685.326315789473,17890.130449891873,0.4957970378725849,259181.0,1,1,21
t8009,u0347,u0084,44513.99,merchant,2025-06-15 09:19:17.061378,a374a31f-3a26-4539-ac5c-c6b192b2adbc,"11.151322,104.805522",0,24685.326315789473,17890.130449891873,1.1083576913957254,44180.0,1,1,9
t12001,u0347,u0227,12658.16,topup,2025-06-15 22:40:12.061378,1cda99aa-6c79-4799-96c1-3e7d5bb33bf3,"13.05599,103.787176",0,24685.326315789473,17890.130449891873,-0.6722794084412148,48055.0,1,1,22
t690,u0347,u0268,19477.52,topup,2025-06-18 19:27:14.061378,c9422f7d-ceba-432b-9cf7-4be86d3cd156,"12.208039,105.922634",0,24685.326315789473,17890.130449891873,-0.29109940424279845,247622.0,1,1,19
t18621,u0347,u0098,8343.42,merchant,2025-06-20 01:16:13.061378,d66e53b1-7fd9-4a2f-a213-f464d2c112fb,"13.4121,103.672087",0,24685.326315789473,17890.130449891873,-0.9134593155461448,107339.0,1,1,1
t18901,u0347,u0034,14163.38,topup,2025-06-20 04:52:01.061378,9edde207-5bd0-4f90-913b-20881e613af5,"12.875421,102.648323",0,24685.326315789473,17890.130449891873,-0.5881425149615422,12948.0,1,1,4
t19911,u0348,u0464,17168.22,topup,2025-05-22 03:37:16.061378,2809caa7-88c3-4c66-af18-6eea219ef5c0,"13.450417,105.765961",0,33224.35125,19561.886641098605,-0.8207864376571338,0.0,1,1,3
t623,u0348,u0355,20424.69,merchant,2025-05-23 16:47:38.061378,143076a1-4a8f-4771-bb8f-afa44cccc3a6,"13.246637,103.660229",0,33224.35125,19561.886641098605,-0.6543162980562679,133822.0,1,1,16
t17645,u0348,u0005,37100.84,merchant,2025-05-23 22:26:35.061378,eb0fb7ff-53a9-4917-b7c7-ce52d8fdead8,"11.241809,103.032155",0,33224.35125,19561.886641098605,0.1981653825687588,20337.0,1,1,22
t10335,u0348,u0296,66974.09,p2p,2025-05-24 12:19:37.061378,bc6c2642-94ae-46ea-83c8-be5c91065d50,"12.997899,104.001373",0,33224.35125,19561.886641098605,1.7252803560927186,49982.0,1,1,12
t9547,u0348,u0494,69522.52,topup,2025-05-24 16:48:06.061378,36db7566-6e26-478a-9874-12782c1b4b12,"13.477756,102.713017",0,33224.35125,19561.886641098605,1.8555556228272614,16109.0,1,1,16
t19370,u0348,u0117,13524.5,merchant,2025-05-26 06:17:24.061378,5e3fda8e-1126-4f43-909e-46a15c630b27,"11.48911,105.363078",0,33224.35125,19561.886641098605,-1.0070527250992007,134958.0,1,1,6
t7038,u0348,u0017,10217.4,p2p,2025-05-26 10:18:44.061378,cdfc11a3-0a13-4d4d-b1fb-cda6069a831a,"12.682655,104.913858",0,33224.35125,19561.886641098605,-1.176111060865851,14480.0,1,1,10
t17457,u0348,u0247,17772.91,p2p,2025-05-26 12:39:07.061378,1ab76411-4477-4c7a-abae-571251e2cea8,"12.391981,104.962593",0,33224.35125,19561.886641098605,-0.7898747975329357,8423.0,1,1,12
t7061,u0348,u0181,19987.8,p2p,2025-05-27 04:32:25.061378,478f7254-fc56-4821-92b8-fdd6b1ba95ac,"11.80956,103.873666",0,33224.35125,19561.886641098605,-0.6766500334477262,57198.0,1,1,4
t18189,u0348,u0194,61979.2,p2p,2025-05-29 00:18:36.061378,4627d81f-7d4f-44f8-bcd4-1f9df7f0bd88,"12.914967,104.860061",0,33224.35125,19561.886641098605,1.469942510022904,157571.0,1,1,0
t11944,u0348,u0151,29355.82,topup,2025-05-31 04:53:10.061378,27ea1166-e16f-4d73-b058-4bff5f4d9c71,"11.423187,105.485206",0,33224.35125,19561.886641098605,-0.19775859665153142,189274.0,1,1,4
t11971,u0348,u0253,25512.39,p2p,2025-05-31 07:06:51.061378,481756b1-b7e3-4207-ade3-5c32311b938c,"11.595077,104.061995",0,33224.35125,19561.886641098605,-0.39423402208034125,8021.0,1,1,7
t3073,u0348,u0147,24532.64,merchant,2025-06-01 16:49:44.061378,543040fd-9fd6-4d9b-8b31-e525bc97c0d4,"11.021311,104.698447",0,33224.35125,19561.886641098605,-0.4443186595171819,121373.0,1,1,16
t349,u0348,u0329,42414.45,topup,2025-06-03 15:36:48.061378,17eb11b2-2f21-4671-b2bb-4f2b8dc27f45,"11.949376,105.850681",0,33224.35125,19561.886641098605,0.46979613564941286,168424.0,1,1,15
t16857,u0348,u0207,39904.66,merchant,2025-06-04 04:59:24.061378,7a3f8168-e3fd-4f26-aeaa-375753ed5d19,"10.49643,104.073758",0,33224.35125,19561.886641098605,0.3414961385148296,48156.0,1,1,4
t11652,u0348,u0164,27434.9,p2p,2025-06-04 19:01:04.061378,250fbace-827f-4fdf-b925-24658f31efa5,"11.737651,102.839376",0,33224.35125,19561.886641098605,-0.2959556691140737,50500.0,1,1,19
t17530,u0348,u0026,10186.92,p2p,2025-06-05 00:53:28.061378,55f51981-760b-45da-9cda-c396c243c61b,"12.299713,103.855786",0,33224.35125,19561.886641098605,-1.1776691927863154,21144.0,1,1,0
t8128,u0348,u0039,64632.93,topup,2025-06-05 15:46:43.061378,c414322e-0bd6-449c-969e-d181da0b949d,"12.941742,105.39861",0,33224.35125,19561.886641098605,1.605600693136216,53595.0,1,1,15
t9429,u0348,u0164,22974.97,merchant,2025-06-05 18:21:46.061378,6972ef2a-0380-4a37-ad4c-67912bb63eae,"13.18321,102.603793",0,33224.35125,19561.886641098605,-0.523946459666448,9303.0,1,1,18
t881,u0348,u0492,65260.18,merchant,2025-06-06 12:00:18.061378,e439f261-1511-4673-a927-0feac77b01d1,"12.413326,102.647651",0,33224.35125,19561.886641098605,1.637665596256663,63512.0,1,1,12
t7675,u0348,u0219,42644.74,topup,2025-06-07 00:21:58.061378,f1fa4986-994f-45d8-9fb3-eef79d72c059,"13.134496,104.903078",0,33224.35125,19561.886641098605,0.4815685175379866,44500.0,1,1,0
t12162,u0348,u0368,31468.51,p2p,2025-06-08 09:59:53.061378,6578bbe2-6bae-4c33-97a4-99bb1b62173a,"13.147232,103.628295",0,33224.35125,19561.886641098605,-0.0897582775227345,121075.0,1,1,9
t6889,u0348,u0026,9231.16,merchant,2025-06-09 19:27:42.061378,79411d3d-acb7-44c8-8189-ec910525e4ff,"13.393718,102.745827",0,33224.35125,19561.886641098605,-1.226527465893368,120469.0,1,1,19
t15580,u0348,u0466,6669.57,merchant,2025-06-10 14:14:45.061378,72e5401f-7937-4a1d-b5b2-52625ed73b2a,"12.315929,105.7265",0,33224.35125,19561.886641098605,-1.3574754693757223,67623.0,1,1,14
t2877,u0348,u0499,25518.1,topup,2025-06-12 05:44:20.061378,e1192e1a-8954-4e81-9cc8-6cf45d8b4fc6,"10.834308,105.083086",0,33224.35125,19561.886641098605,-0.3939421279443226,142175.0,1,1,5
t12870,u0348,u0281,33827.58,merchant,2025-06-12 13:33:41.061378,dadc8328-e4a8-44b3-9921-5c28c8b81e17,"11.078983,103.880705",0,33224.35125,19561.886641098605,0.030836941296482456,28161.0,1,1,13
t11582,u0348,u0174,14833.75,topup,2025-06-14 10:24:15.061378,17eb11b2-2f21-4671-b2bb-4f2b8dc27f45,"10.406813,103.683256",0,33224.35125,19561.886641098605,-0.9401241090602279,161434.0,1,1,10
t6142,u0348,u0167,56846.37,p2p,2025-06-16 08:45:15.061378,e36f7dc6-500c-45a7-9129-7f0c3512af4e,"10.735929,105.503075",0,33224.35125,19561.886641098605,1.2075531968563427,166860.0,1,1,8
t8957,u0348,u0312,51154.33,merchant,2025-06-17 11:06:37.061378,1768de6e-cabc-4188-8a40-6ef425cd3da8,"11.711238,103.47559",0,33224.35125,19561.886641098605,0.916577172691,94882.0,1,1,11
t17354,u0348,u0366,24491.51,topup,2025-06-17 13:51:55.061378,3f5dfa6c-49d5-4ab6-b18d-1435c41d9378,"13.346692,102.9242",0,33224.35125,19561.886641098605,-0.4464212174531628,9918.0,1,1,13
t5447,u0348,u0351,17034.33,topup,2025-06-18 00:51:04.061378,9797bfb3-57b2-4701-b3df-7f09f47f7ae2,"11.695613,102.947498",0,33224.35125,19561.886641098605,-0.8276308695085434,39549.0,1,1,0
t16161,u0348,u0338,62577.26,merchant,2025-06-20 02:29:12.061378,362d3e31-910a-4960-9f49-4d4eecaa32b7,"12.771285,103.311967",0,33224.35125,19561.886641098605,1.5005152257825132,178688.0,1,1,2
t9800,u0349,u0198,25855.89,merchant,2025-05-22 03:12:02.061378,fa5aee90-6af6-443e-b8a4-cf9cc16c48b0,"11.786295,102.809171",0,37773.41601550372,26905.520567396296,-0.44293980432942065,0.0,1,1,3
t19561,u0349,u0045,30847.24,p2p,2025-05-22 14:44:38.061378,cec95e99-e35b-402b-88d0-d84ede402706,"13.172746,105.73985",0,37773.41601550372,26905.520567396296,-0.2574258319274726,41556.0,1,1,14
t1097,u0349,u0155,27317.84,merchant,2025-05-24 11:54:56.061378,bca602d8-77ce-4665-927a-4172a450e37e,"13.590451,104.76476",0,37773.41601550372,26905.520567396296,-0.3886033719107307,162618.0,1,1,11
t7989,u0349,u0412,62150.51,topup,2025-05-24 23:14:05.061378,5354a550-206c-42b4-860a-7f03c75258d8,"10.714372,105.162047",0,37773.41601550372,26905.520567396296,0.9060257326533976,40749.0,1,1,23
t5654,u0349,u0242,16658.59,p2p,2025-05-25 17:31:10.061378,ad13c57b-770a-4c86-bf0f-f8af03d269b8,"11.775296,104.103039",0,37773.41601550372,26905.520567396296,-0.7847767138573912,65825.0,1,1,17
t2022,u0349,u0486,30655.18,merchant,2025-05-25 23:16:00.061378,6331fb7f-c269-4780-bf57-5245ae5a8efc,"12.868285,103.535387",0,37773.41601550372,26905.520567396296,-0.2645641439151149,20690.0,1,1,23
t10782,u0349,u0141,25342.95,p2p,2025-05-26 01:20:54.061378,389d670a-ec07-451c-8123-c63ce5eaef9b,"12.212864,102.908028",0,37773.41601550372,26905.520567396296,-0.462004293296104,7494.0,1,1,1
t14343,u0349,u0273,46788.83,p2p,2025-05-28 03:27:54.061378,9195db04-3f48-4a86-808f-c17348e3f0c0,"13.168543,105.448151",0,37773.41601550372,26905.520567396296,0.3350767349739008,180420.0,1,1,3
t18340,u0349,u0346,29637.49,merchant,2025-05-28 19:19:18.061378,af85cd17-75b6-4fdb-95a6-46938c235d25,"13.469962,105.957875",0,37773.41601550372,26905.520567396296,-0.30238872335228884,57084.0,1,1,19
t616,u0349,u0222,34442.67,p2p,2025-05-28 23:53:59.061378,7f012d37-6e93-40b0-a5be-b74db647bee4,"12.304152,103.619123",0,37773.41601550372,26905.520567396296,-0.12379414875696056,16481.0,1,1,23
t13440,u0349,u0042,19465.8,merchant,2025-05-30 00:57:02.061378,c357a7c4-764e-44dc-b63e-71344f9e6c44,"12.997029,104.322135",0,37773.41601550372,26905.520567396296,-0.6804408771666217,90183.0,1,1,0
t10456,u0349,u0008,58936.62,p2p,2025-05-30 04:20:28.061378,4cd06c65-7ac5-4911-80ba-7668d6ac6236,"11.912281,102.529971",0,37773.41601550372,26905.520567396296,0.7865747823568051,12206.0,1,1,4
t6723,u0349,u0376,29995.13,merchant,2025-05-30 21:21:57.061378,e826f13a-6c81-4c52-9fe6-c9030008df22,"11.842778,103.060621",0,37773.41601550372,26905.520567396296,-0.2890962840142675,61289.0,1,1,21
t19169,u0349,u0443,33658.01,topup,2025-05-31 17:24:57.061378,55dfe5e2-2fca-41aa-a1cf-11e2e86a4c74,"13.591242,103.147451",0,37773.41601550372,26905.520567396296,-0.1529576803836571,72180.0,1,1,17
t2171,u0349,u0407,19309.44,merchant,2025-05-31 21:18:08.061378,8615c37f-cc42-4698-8825-b8b1d8df0a76,"12.638892,104.263178",0,37773.41601550372,26905.520567396296,-0.6862523239144492,13991.0,1,1,21
t15381,u0349,u0179,11984.1,merchant,2025-06-01 14:03:16.061378,97dc80dd-e3d9-446c-a3df-9aea01d40752,"10.402901,104.157972",0,37773.41601550372,26905.520567396296,-0.9585139209963781,60308.0,1,1,14
t18146,u0349,u0097,31856.93,merchant,2025-06-02 08:39:22.061378,ca13704a-70da-432a-bbbb-3e55a9650b4b,"11.721297,105.346554",0,37773.41601550372,26905.520567396296,-0.21989858923871652,66966.0,1,1,8
t10932,u0349,u0402,17214.38,p2p,2025-06-03 02:33:33.061378,716e4181-5bdf-485d-8079-8f5e2f127fee,"12.510066,104.326883",0,37773.41601550372,26905.520567396296,-0.7641196149319945,64451.0,1,1,2
t11613,u0349,u0339,43876.48,topup,2025-06-03 08:41:57.061378,2a1fa860-8f7c-410f-a280-1b79aaadbe2d,"11.239592,105.066636",0,37773.41601550372,26905.520567396296,0.22683315006704932,22104.0,1,1,8
t11817,u0349,u0233,27124.5,p2p,2025-06-06 08:59:12.061378,e420e2ff-2e3e-4983-a4c4-b0209468bc2e,"11.479165,102.604028",0,37773.41601550372,26905.520567396296,-0.3957892577781198,260235.0,1,1,8
t1698,u0349,u0365,22653.51,p2p,2025-06-06 14:07:50.061378,bfe140c7-c69f-4435-b855-2f9d460a5df4,"12.846057,105.586183",0,37773.41601550372,26905.520567396296,-0.5619629613792269,18518.0,1,1,14
t6915,u0349,u0371,159895.06858914104,p2p,2025-06-07 09:31:58.061378,8c8f26d9-24e9-40b8-bc5b-6b8ffa7ada73,"11.722105,102.905776",1,37773.41601550372,26905.520567396296,4.538906885957913,69848.0,1,1,9
t11437,u0349,u0407,40687.98,merchant,2025-06-08 08:54:00.061378,a953467d-f7a0-4cf0-881d-6f73a2d83f76,"10.461668,102.779886",0,37773.41601550372,26905.520567396296,0.10832587227574815,84122.0,1,1,8
t9746,u0349,u0235,15587.08,merchant,2025-06-09 16:33:59.061378,30906310-efcf-48b3-8fcc-ec112ed9a8ba,"10.954641,105.871264",0,37773.41601550372,26905.520567396296,-0.8246016262695465,113999.0,1,1,16
t5526,u0349,u0053,18134.9,p2p,2025-06-09 16:53:26.061378,ed0126ec-8249-43ba-a897-633b42dd7190,"12.158375,105.926171",0,37773.41601550372,26905.520567396296,-0.7299065619752911,1167.0,1,1,16
t10596,u0349,u0236,42502.85,p2p,2025-06-10 01:56:41.061378,259d3223-8dbd-4353-8a02-0bcfc4098fe2,"12.066931,104.732039",0,37773.41601550372,26905.520567396296,0.17577931535089264,32595.0,1,1,1
t9177,u0349,u0205,25595.39,p2p,2025-06-11 09:19:53.061378,d22b3cab-fd34-4b57-a17f-bbfba1a8e131,"11.281903,103.239391",0,37773.41601550372,26905.520567396296,-0.45262183219977786,112992.0,1,1,9
t11633,u0349,u0288,41853.23,merchant,2025-06-12 13:29:17.061378,4d2bdc6e-d403-4078-9eb2-90131bceec2c,"11.195102,103.781219",0,37773.41601550372,26905.520567396296,0.15163482803748995,101364.0,1,1,13
t18935,u0349,u0005,78749.13,topup,2025-06-13 08:51:57.061378,2123c44f-66b7-4b1e-94f5-2e88f771c370,"12.330585,103.129286",0,37773.41601550372,26905.520567396296,1.522948195031396,69760.0,1,1,8
t6194,u0349,u0354,47399.83,topup,2025-06-13 20:17:31.061378,b45f5265-8aef-4767-af81-37572bcecf5a,"13.039324,103.558234",0,37773.41601550372,26905.520567396296,0.35778582913431634,41134.0,1,1,20
t2610,u0349,u0405,79045.18,p2p,2025-06-13 22:46:39.061378,dcbe98ed-5dbe-4e87-a82d-be05776d3ddb,"10.445901,102.801333",0,37773.41601550372,26905.520567396296,1.5339515130775347,8948.0,1,1,22
t18874,u0349,u0092,44477.14,topup,2025-06-15 07:28:22.061378,f0b309c1-1268-474c-b0c5-5bdf58accf8d,"12.732704,103.11234",0,37773.41601550372,26905.520567396296,0.24915793648013465,117703.0,1,1,7
t7635,u0349,u0157,29651.08,p2p,2025-06-17 03:22:02.061378,1be1915c-1eb5-4108-9898-1d307f65f9e0,"10.992705,105.631562",0,37773.41601550372,26905.520567396296,-0.30188362255091394,158020.0,1,1,3
t17297,u0349,u0124,59710.59,merchant,2025-06-17 14:27:52.061378,3fa9d40c-ebc7-467c-bd58-d24728c6c706,"11.156353,104.288517",0,37773.41601550372,26905.520567396296,0.8153409977534282,39950.0,1,1,14
t17076,u0349,u0498,51662.78,topup,2025-06-17 22:14:29.061378,abd64a38-c74f-4748-b283-9b7e97fbd10a,"13.452051,104.465383",0,37773.41601550372,26905.520567396296,0.5162272905928162,27997.0,1,1,22
t10040,u0349,u0322,6122.39,p2p,2025-06-18 03:47:04.061378,496ce835-7866-4630-b927-4cb908e295e2,"11.695014,104.707067",0,37773.41601550372,26905.520567396296,-1.1763766449424493,19955.0,1,1,3
t11708,u0349,u0016,43817.34,merchant,2025-06-18 20:56:02.061378,75702dff-c107-4d84-a3f6-aac783fe4c54,"11.563139,103.613442",0,37773.41601550372,26905.520567396296,0.22463508815436992,61738.0,1,1,20
t17539,u0349,u0209,4725.76,p2p,2025-06-20 01:30:15.061378,f785b1d7-26d7-41a2-92ca-6c11213a347d,"12.789935,103.819863",0,37773.41601550372,26905.520567396296,-1.228285322810307,102853.0,1,1,1
t10386,u0350,u0476,17146.82,p2p,2025-05-22 03:56:08.061378,47b1f534-b059-401c-9829-be4006dbc3a1,"13.42416,104.821275",0,31373.057473176832,27404.816802156834,-0.5191144891016819,0.0,1,1,3
t6982,u0350,u0419,9174.86,merchant,2025-05-22 05:32:23.061378,1f8eb58b-4995-4484-8fe6-5a3fc8492a7e,"11.631451,103.836577",0,31373.057473176832,27404.816802156834,-0.810010796037497,5775.0,1,1,5
t5251,u0350,u0040,48174.64,p2p,2025-05-22 20:18:41.061378,a2d104a5-f09a-40dc-8de6-0dd76bf105e5,"12.579538,105.057179",0,31373.057473176832,27404.816802156834,0.6130886642344143,53178.0,1,1,20
t2244,u0350,u0046,25658.67,merchant,2025-05-22 22:04:45.061378,b0c8ad9e-e953-4af2-b820-f0fdbd478e55,"12.324296,105.26458",0,31373.057473176832,27404.816802156834,-0.20851763083952074,6364.0,1,1,22
t10009,u0350,u0259,48485.98,merchant,2025-05-25 14:47:44.061378,7dbc64a8-62cf-45a9-80a6-4cefff3dbb17,"11.626502,103.476108",0,31373.057473176832,27404.816802156834,0.6244494407813862,232979.0,1,1,14
t5406,u0350,u0428,2922.21,p2p,2025-05-25 18:13:50.061378,15a89b30-3a7e-419a-ae3d-d395a7531994,"13.588643,104.608962",0,31373.057473176832,27404.816802156834,-1.0381695918119647,12366.0,1,1,18
t2892,u0350,u0431,23610.84,merchant,2025-05-27 02:02:57.061378,4dcccf98-1869-4b23-983e-a4a712139238,"12.846136,103.241248",0,31373.057473176832,27404.816802156834,-0.28324281564129716,114547.0,1,1,2
t18059,u0350,u0452,111988.76123931106,p2p,2025-05-27 05:27:46.061378,652bc398-5583-4fee-95c0-1d2c75181910,"10.808876,104.502251",1,31373.057473176832,27404.816802156834,2.9416618380674433,12289.0,1,1,5
t9451,u0350,u0431,9526.79,merchant,2025-05-27 21:23:21.061378,e466d6b9-75e2-450e-be29-d8b417e0b5cc,"11.71679,103.571745",0,31373.057473176832,27404.816802156834,-0.7971688930048775,57335.0,1,1,21
t626,u0350,u0050,17619.17,p2p,2025-05-28 08:10:46.061378,efb7dcda-98bf-47db-b479-a7dd846482df,"13.517502,104.050887",0,31373.057473176832,27404.816802156834,-0.5018784680251672,38845.0,1,1,8
t773,u0350,u0084,12947.7,topup,2025-05-28 15:09:10.061378,a943542a-db57-4647-bd46-c5f77a3b702e,"10.909512,104.48225",0,31373.057473176832,27404.816802156834,-0.672340107441503,25104.0,1,1,15
t4226,u0350,u0344,18657.06,p2p,2025-05-28 22:34:25.061378,57f48faf-3f95-4df5-8e1b-177b9447d730,"11.403326,104.602169",0,31373.057473176832,27404.816802156834,-0.46400592877439145,26715.0,1,1,22
t1929,u0350,u0075,20673.97,merchant,2025-05-29 02:38:13.061378,f77d1b22-4de4-4184-9bf6-00bf937d534d,"13.493349,104.683283",0,31373.057473176832,27404.816802156834,-0.3904090127810956,14628.0,1,1,2
t14672,u0350,u0233,33335.34,topup,2025-05-29 11:35:34.061378,57c0b63b-8444-45a2-8ec8-c780aa95c9cd,"11.669003,102.777628",0,31373.057473176832,27404.816802156834,0.07160356301556182,32241.0,1,1,11
t3520,u0350,u0323,21829.48,p2p,2025-05-30 11:44:15.061378,7e21537d-3c6f-4b7e-a1b7-1d5c0611b88b,"13.466734,103.917596",0,31373.057473176832,27404.816802156834,-0.34824452730608024,86921.0,1,1,11
t9849,u0350,u0492,36960.7,merchant,2025-05-30 12:00:36.061378,43896e83-8e6a-42fb-87cd-75e9eba6a45c,"13.058774,104.318689",0,31373.057473176832,27404.816802156834,0.2038927159105622,981.0,1,1,12
t3742,u0350,u0032,39404.25,merchant,2025-05-30 15:07:03.061378,61d44c4c-b047-4217-a4e2-748092d37400,"11.824545,103.570053",0,31373.057473176832,27404.816802156834,0.29305769802449805,11187.0,1,1,15
t169,u0350,u0471,26462.46,merchant,2025-06-01 20:38:59.061378,50fb06a1-9717-48c9-9793-91236813bc1c,"10.689214,105.924182",0,31373.057473176832,27404.816802156834,-0.17918738551065064,192716.0,1,1,20
t8079,u0350,u0454,41954.27,merchant,2025-06-01 22:03:09.061378,a3d7eaa4-5298-4cc2-89bd-d1b389412db3,"13.473891,103.768469",0,31373.057473176832,27404.816802156834,0.3861077635808313,5050.0,1,1,22
t5463,u0350,u0266,5158.75,merchant,2025-06-02 20:54:51.061378,1fe30ebd-48ab-48dd-b6e7-643c7f0a3691,"13.349743,104.704278",0,31373.057473176832,27404.816802156834,-0.9565583912647683,82302.0,1,1,20
t14410,u0350,u0382,10266.77,p2p,2025-06-03 12:39:51.061378,186288b1-c42c-4e30-9369-065f3be9316f,"11.35726,103.00686",0,31373.057473176832,27404.816802156834,-0.7701670704660835,56700.0,1,1,12
t8514,u0350,u0212,11077.9,topup,2025-06-03 23:42:04.061378,f514de43-54bf-4394-a70e-a1dbda2ce1be,"11.209259,104.6156",0,31373.057473176832,27404.816802156834,-0.7405689890099739,39733.0,1,1,23
t10309,u0350,u0114,8998.18,p2p,2025-06-04 04:29:12.061378,e36f7dc6-500c-45a7-9129-7f0c3512af4e,"13.591998,105.030109",0,31373.057473176832,27404.816802156834,-0.8164578378577545,17228.0,1,1,4
t7996,u0350,u0077,20144.04,topup,2025-06-04 07:51:33.061378,4911f879-2392-448f-90ab-d160fa558e23,"13.505118,103.932299",0,31373.057473176832,27404.816802156834,-0.409746124348953,12141.0,1,1,7
t11820,u0350,u0249,12033.15,topup,2025-06-04 19:59:53.061378,c8ab837c-2f0e-4ee9-9c5f-41c9a4a97eac,"13.413192,104.934217",0,31373.057473176832,27404.816802156834,-0.7057119780364571,43700.0,1,1,19
t12269,u0350,u0201,5527.78,merchant,2025-06-04 21:19:39.061378,a7f65bbd-9a01-4887-831a-66c3bb86e447,"11.823742,102.869411",0,31373.057473176832,27404.816802156834,-0.9430925103335388,4786.0,1,1,21
t9992,u0350,u0248,48561.92,p2p,2025-06-04 21:36:55.061378,5d19dcc4-42fc-4f8f-9027-25899ec77305,"12.464619,103.023877",0,31373.057473176832,27404.816802156834,0.6272204864901836,1036.0,1,1,21
t14299,u0350,u0028,23659.71,p2p,2025-06-06 07:30:22.061378,a374a31f-3a26-4539-ac5c-c6b192b2adbc,"11.779395,104.799093",0,31373.057473176832,27404.816802156834,-0.2814595524889541,122007.0,1,1,7
t19146,u0350,u0492,23325.99,p2p,2025-06-06 09:10:20.061378,f7c91e56-c286-41a4-8902-c26821533482,"11.398054,103.141218",0,31373.057473176832,27404.816802156834,-0.29363697379445736,5998.0,1,1,9
t2807,u0350,u0219,24249.61,p2p,2025-06-06 18:39:34.061378,43caeea7-b28a-4e06-82a2-e8eaf2556aa1,"11.185908,104.179526",0,31373.057473176832,27404.816802156834,-0.25993413948369093,34154.0,1,1,18
t13950,u0350,u0421,30042.23,merchant,2025-06-07 07:42:21.061378,e869ce50-843d-47db-93d3-1a0dfcdd3381,"12.869196,105.95037",0,31373.057473176832,27404.816802156834,-0.04856180877925419,46967.0,1,1,7
t13548,u0350,u0235,41811.59,topup,2025-06-08 08:22:13.061378,3a598aab-f28a-4230-93ec-ae5de958ac82,"10.594532,104.9863",0,31373.057473176832,27404.816802156834,0.38090137957067544,88792.0,1,1,8
t18345,u0350,u0206,9320.3,topup,2025-06-08 18:13:03.061378,4de4f868-b1b5-4859-8120-885e4a551eb0,"11.619148,104.236118",0,31373.057473176832,27404.816802156834,-0.8047036998051095,35450.0,1,1,18
t2435,u0350,u0198,38714.77,merchant,2025-06-09 07:50:42.061378,cc7ed21d-72b3-449c-bb2c-fee2e99edafc,"11.918104,105.465429",0,31373.057473176832,27404.816802156834,0.26789861723306074,49059.0,1,1,7
t5848,u0350,u0090,5528.34,topup,2025-06-10 17:06:51.061378,4d27ccb4-02ad-4835-a2b6-9b9dcfa07e20,"10.589649,104.161702",0,31373.057473176832,27404.816802156834,-0.9430720759696077,119769.0,1,1,17
t12679,u0350,u0145,52541.12,merchant,2025-06-11 00:20:12.061378,9453543d-ac36-45bd-9854-707fb5040aa5,"13.260216,105.466136",0,31373.057473176832,27404.816802156834,0.7724212381947828,26001.0,1,1,0
t11213,u0350,u0052,14329.14,p2p,2025-06-11 07:11:03.061378,d02b4d90-0457-4260-8c83-9760198a9967,"11.704675,103.072928",0,31373.057473176832,27404.816802156834,-0.6219314508183623,24651.0,1,1,7
t3288,u0350,u0086,47620.94,p2p,2025-06-13 20:42:46.061378,634dc973-6ee5-4286-a488-76168b047771,"12.685494,104.792692",0,31373.057473176832,27404.816802156834,0.5928841868975536,221503.0,1,1,20
t2629,u0350,u0363,138440.28,merchant,2025-06-14 13:32:42.061378,4387db85-c8c7-4136-902c-9db4184737db,"11.441559,105.427641",0,31373.057473176832,27404.816802156834,3.90687605393504,60596.0,1,1,13
t4786,u0350,u0119,24289.61,p2p,2025-06-14 16:12:51.061378,fb68d8b3-1c73-42c1-a8c7-e3c4417ae914,"13.147112,105.154514",0,31373.057473176832,27404.816802156834,-0.25847454206004195,9609.0,1,1,16
t15544,u0350,u0265,82377.25,p2p,2025-06-15 09:18:08.061378,4a0531e5-8ed9-4576-9f26-60d6f30900ae,"12.154976,104.129585",0,31373.057473176832,27404.816802156834,1.8611397001861731,61517.0,1,1,9
t8280,u0350,u0419,66984.67,topup,2025-06-15 20:27:30.061378,bc6c2642-94ae-46ea-83c8-be5c91065d50,"11.370109,104.635146",0,31373.057473176832,27404.816802156834,1.2994654474034082,40162.0,1,1,20
t6683,u0350,u0419,42021.01,p2p,2025-06-18 05:57:37.061378,72e5401f-7937-4a1d-b5b2-52625ed73b2a,"11.38975,104.313142",0,31373.057473176832,27404.816802156834,0.3885431018821898,207007.0,0,1,5
