txn_id,user_id,recipient_id,amount,txn_type,timestamp,device_id,location_latlon,label
t17428,u0184,u0298,5536.64,merchant,2025-06-14T20:33:29.061378,4dcccf98-1869-4b23-983e-a4a712139238,"11.382522,103.753907",0
t17429,u0172,u0448,9450.92,p2p,2025-06-05T16:18:19.061378,ad0befbc-46f1-4dfc-9bbb-7b7fbeb80c01,"10.500794,102.665916",0
t17430,u0294,u0285,9085.13,topup,2025-06-09T22:50:08.061378,fe4fdec0-b9b4-4e6d-9096-f7af00e0c9f0,"11.730024,105.019378",0
t17431,u0480,u0132,25170.05,merchant,2025-06-18T13:19:53.061378,441ed308-a5ef-4100-a056-e5c97591b23d,"13.545432,104.820284",0
t17432,u0494,u0419,76366.12,merchant,2025-05-31T02:52:30.061378,fbcdbd76-fd2a-40ca-8033-70385bbad9ba,"10.460067,105.183589",0
t17433,u0383,u0350,37819.42,merchant,2025-05-31T12:31:53.061378,43896e83-8e6a-42fb-87cd-75e9eba6a45c,"12.00602,103.712208",0
t17434,u0462,u0020,18536.11,p2p,2025-05-30T11:58:52.061378,3e85c786-aca3-4847-b59d-edbf5a209e4a,"12.207246,104.291083",0
t17435,u0444,u0307,42721.95,merchant,2025-06-06T17:48:22.061378,fb8234e7-32b5-4fac-b5f2-71cb6ad71695,"11.482686,102.616881",0
t17436,u0090,u0369,65513.9,p2p,2025-06-09T10:21:44.061378,2e2d75d4-8bdf-4d36-bdbb-2d5ac5c7b9b7,"13.526663,103.642551",0
t17437,u0453,u0405,33281.68,merchant,2025-05-31T09:10:47.061378,78376307-fb35-4c1d-9435-8626c2668e01,"11.974139,103.044036",0
t17438,u0267,u0297,72942.88,merchant,2025-05-26T21:44:33.061378,e1493d13-51f6-42c5-ae78-4bb0831b966f,"13.263795,104.390286",0
t17439,u0209,u0040,36386.36,merchant,2025-06-05T12:44:48.061378,970edd4d-a21e-4d1d-a33e-26a992fd6127,"12.546503,104.595178",0
t17440,u0114,u0455,18413.17,topup,2025-06-17T08:29:20.061378,fb57dfe0-5e12-4110-9f8b-af9868992ee0,"12.724526,102.749347",0
t17441,u0043,u0062,51827.65,topup,2025-06-18T19:57:42.061378,3c86f270-da3a-43e3-85b2-d37022491da0,"12.06288,104.310784",0
t17442,u0493,u0082,50113.36,merchant,2025-05-28T08:57:08.061378,cc7ed21d-72b3-449c-bb2c-fee2e99edafc,"12.527017,104.775769",0
t17443,u0440,u0403,38746.79,topup,2025-05-25T01:39:48.061378,478f7254-fc56-4821-92b8-fdd6b1ba95ac,"13.128338,102.619464",0
t17444,u0126,u0028,22626.86,p2p,2025-05-23T06:23:58.061378,3af5b294-2034-4e05-a6d2-7fee2ce12884,"13.066495,103.34384",0
t17445,u0461,u0247,71908.69,p2p,2025-06-04T14:13:39.061378,fc07837b-43ef-41d3-b3ab-183360a92a7f,"10.921354,103.902657",0
t17446,u0425,u0023,25314.4,topup,2025-06-02T13:48:11.061378,44bc2e06-fa03-4795-bb05-a6785b5032db,"10.935302,105.603708",0
t17447,u0140,u0140,12106.69,p2p,2025-06-01T23:06:19.061378,33814fba-b0e2-46b3-8863-43f28d1cb5a3,"13.305922,105.966846",0
t17448,u0233,u0278,10476.18,topup,2025-06-07T11:56:22.061378,79811c08-61e5-4e44-b849-75409472d552,"11.94913,104.865465",0
t17449,u0300,u0065,85661.08,merchant,2025-05-28T19:50:03.061378,87ce3ce6-236f-490d-a7e0-f6b848c228d9,"13.403896,105.069598",0
t17450,u0105,u0009,10453.63,topup,2025-05-28T07:49:37.061378,766d9c3b-0619-48ba-959d-6d1903aaa3db,"13.344439,102.657707",0
t17451,u0052,u0216,18633.76,merchant,2025-05-23T15:01:44.061378,d7ba6356-1356-4832-bff6-e8df4931b96d,"12.875898,105.563982",0
t17452,u0176,u0499,22157.14,p2p,2025-06-14T22:41:22.061378,8fd3a116-c5c1-4039-a98f-2361cc7acce8,"13.033982,104.615992",0
t17453,u0068,u0328,26028.81,p2p,2025-06-06T01:07:25.061378,6373f44b-32ef-4aa3-8f04-7206d413277a,"13.162581,104.854345",0
t17454,u0486,u0335,23245.97,merchant,2025-05-25T23:24:46.061378,e5742e42-1b55-4412-962b-1a6c9fe54534,"12.163399,105.692041",0
t17455,u0233,u0128,22351.39,topup,2025-06-03T05:35:58.061378,6e177290-9322-486b-b133-4bddc7f17925,"13.247072,103.119302",0
t17456,u0061,u0477,33063.76,topup,2025-05-27T16:59:16.061378,355708ae-f1e2-4faa-a6ce-f4cbbf8dbbb5,"11.294673,104.780641",0
t17457,u0348,u0247,17772.91,p2p,2025-05-26T12:39:07.061378,1ab76411-4477-4c7a-abae-571251e2cea8,"12.391981,104.962593",0
t17458,u0344,u0301,24527.49,topup,2025-06-12T06:39:04.061378,59160cd2-c740-4237-af00-7e396ec09198,"12.809825,105.95019",0
t17459,u0380,u0269,7344.77,p2p,2025-05-30T08:03:28.061378,a5b53f41-2538-4428-afeb-20adfeb4170b,"13.020752,104.18128",0
t17460,u0137,u0493,35912.87,merchant,2025-06-11T22:09:45.061378,fc94296d-e9df-4b6f-a8b1-cb24d1e220af,"13.312061,105.896232",0
t17461,u0446,u0215,3164.21,p2p,2025-06-05T04:05:49.061378,8c1e77cf-2701-46a8-8810-6a486db12099,"13.286412,103.882869",0
t17462,u0128,u0236,8435.01,topup,2025-05-28T05:11:27.061378,344c8ba2-df46-4795-a085-0d8fd81e5b08,"11.065804,102.687615",0
t17463,u0014,u0386,4473.55,topup,2025-06-06T20:50:28.061378,9edde207-5bd0-4f90-913b-20881e613af5,"12.356971,104.420789",0
t17464,u0480,u0283,54616.66,merchant,2025-05-23T14:02:24.061378,ca13704a-70da-432a-bbbb-3e55a9650b4b,"13.411879,104.198863",0
t17465,u0263,u0029,28679.85,p2p,2025-05-22T17:37:33.061378,27ea1166-e16f-4d73-b058-4bff5f4d9c71,"11.224569,105.673701",0
t17466,u0494,u0498,18870.5,p2p,2025-06-02T15:19:20.061378,e4c2bad1-e976-41aa-9ab7-46464704314b,"10.683364,103.070549",0
t17467,u0451,u0280,40050.76,p2p,2025-06-15T16:35:00.061378,080d6913-dc5f-4f02-877a-5e20dac9d4c4,"10.661606,104.460687",0
t17468,u0258,u0403,82028.02,merchant,2025-05-24T19:01:50.061378,6e0cb190-fe97-4e2b-b677-19761b10c8e1,"11.383433,103.588465",0
t17469,u0323,u0477,35225.2,p2p,2025-06-13T08:27:27.061378,c66d6a77-b608-46da-8673-a270e86f340a,"11.915887,105.161247",0
t17470,u0483,u0359,42144.24,p2p,2025-06-04T21:35:15.061378,78376307-fb35-4c1d-9435-8626c2668e01,"11.004627,103.636013",0
t17471,u0113,u0161,36561.01,topup,2025-06-10T11:20:33.061378,b3d80c45-c9e7-4f0b-87d2-6027a1146443,"12.730906,104.973646",0
t17472,u0340,u0256,73989.1791348392,topup,2025-05-31T04:18:50.061378,3abd2bce-4f29-429b-ad0b-55ede87eefe4,"13.082482,102.550962",1
t17473,u0080,u0450,18515.2,merchant,2025-06-15T12:17:49.061378,8099712e-2b78-46ce-b39d-48293fa1e835,"11.71256,104.203815",0
t17474,u0188,u0209,24036.4,merchant,2025-05-22T23:08:05.061378,74e831b4-8a9b-4706-8bb7-cddf1a73d276,"10.421951,105.888756",0
t17475,u0449,u0290,42953.48,p2p,2025-05-23T04:01:40.061378,8d23f504-01b6-4279-bc2c-13ee57c374e5,"11.897228,105.589117",0
t17476,u0385,u0022,47545.12,topup,2025-05-23T05:58:42.061378,79358dd2-835a-4807-80ab-d9a78415bd10,"12.739875,105.570942",0
t17477,u0328,u0495,9337.34,p2p,2025-06-20T14:30:04.061378,ff8e1c33-a387-41b6-ace9-96f329dd2b40,"11.258125,103.459185",0
t17478,u0425,u0281,41654.4,topup,2025-06-03T18:43:15.061378,6bbd9bcb-aeab-4c27-90ef-52eb62b3921d,"11.148009,102.849639",0
t17479,u0329,u0126,14504.49,topup,2025-05-30T23:45:27.061378,21fe912a-7796-4cf4-aeb5-6f4b9b9f23e6,"12.516389,105.531607",0
t17480,u0139,u0085,141316.43,topup,2025-06-03T19:30:19.061378,d5e08039-fd8b-4120-9229-97ef72070fd9,"12.922544,105.385441",0
t17481,u0044,u0224,36826.09,topup,2025-06-14T19:55:20.061378,0a87075e-851b-47da-bb8a-d0b41b199898,"11.561864,103.650207",0
t17482,u0421,u0169,9892.97,topup,2025-06-15T22:06:28.061378,dadc8328-e4a8-44b3-9921-5c28c8b81e17,"11.208135,104.556798",0
t17483,u0063,u0279,7649.98,p2p,2025-06-09T16:07:34.061378,a34e0701-e762-42e5-81ff-65dabad3d389,"13.378951,105.370587",0
t17484,u0424,u0443,25998.9,merchant,2025-06-02T05:47:00.061378,080ce84b-233b-4f8a-a70b-7ebe51f349ed,"12.040773,102.711233",0
t17485,u0084,u0131,6740.29,merchant,2025-06-12T16:22:35.061378,a7e17c4e-ec61-4ece-9e9c-0aa71284864f,"12.347438,103.685437",0
t17486,u0224,u0023,17205.14,merchant,2025-06-04T18:57:57.061378,70b54c44-9f96-4150-b570-14f5d307445d,"11.559762,105.183783",0
t17487,u0254,u0193,41677.87,p2p,2025-06-09T12:17:07.061378,59160cd2-c740-4237-af00-7e396ec09198,"11.520641,102.987264",0
t17488,u0496,u0092,53305.68,topup,2025-06-10T10:21:46.061378,44bc2e06-fa03-4795-bb05-a6785b5032db,"11.212082,103.989915",0
t17489,u0404,u0458,14540.76,merchant,2025-05-25T05:42:56.061378,92d22150-4456-4c67-880e-fe90b2e12435,"12.256994,105.681894",0
t17490,u0220,u0071,28258.6,p2p,2025-05-28T03:34:31.061378,9daa87d8-9342-49a9-be08-8dd5c479922b,"11.658837,105.6249",0
t17491,u0475,u0160,43345.3,p2p,2025-06-06T07:46:22.061378,749cc4d6-c2ae-49b4-a3ad-c4ea40330f47,"13.158411,104.174649",0
t17492,u0169,u0295,91076.15,p2p,2025-06-13T21:25:07.061378,f7018225-57d2-4ff9-ac44-be80f535965d,"12.427293,103.930066",0
t17493,u0320,u0109,45453.61,merchant,2025-05-30T14:08:37.061378,9b94bb9c-a028-4972-89e6-58d96a6b6f5c,"12.98501,103.209017",0
t17494,u0106,u0376,1773.35,topup,2025-06-15T14:24:35.061378,ef777254-516a-4ce1-9362-db8315a75dea,"11.54165,103.066553",0
t17495,u0378,u0363,30719.03,p2p,2025-06-13T14:35:02.061378,7e4840e4-4d19-4d7d-b473-2db53abf7062,"10.679027,102.789648",0
t17496,u0260,u0348,20074.73,p2p,2025-05-22T01:36:02.061378,ad067ef5-fded-4d43-898f-5d306bdc26cb,"12.784041,102.509632",0
t17497,u0180,u0152,33000.32,p2p,2025-06-20T03:14:28.061378,e96f14a1-c8c6-4895-b0fa-692959e548d8,"12.889768,105.457375",0
t17498,u0090,u0485,17061.23,p2p,2025-05-24T19:30:32.061378,87050ef3-4a22-43cd-b284-73458113ff37,"12.871878,103.227139",0
t17499,u0278,u0470,24613.24,p2p,2025-06-11T06:43:31.061378,d38d284e-c134-4297-a961-c9a5ae95e3fd,"12.745631,102.795598",0
t17500,u0274,u0475,7802.98,topup,2025-06-12T04:46:59.061378,b4f672f7-2b65-4898-ac93-016751f3944f,"12.864066,103.174316",0
t17501,u0142,u0260,14698.68,topup,2025-05-25T05:50:05.061378,e3e4409b-a338-4695-8eca-d90ecd049f54,"12.239555,103.684213",0
t17502,u0051,u0159,27113.26,topup,2025-06-10T05:00:01.061378,afbc1c1b-48b3-49fb-bae6-418524ba77c0,"12.346494,102.5972",0
t17503,u0006,u0100,25548.07,merchant,2025-06-07T17:34:45.061378,7f2d6554-ae37-4982-91be-8fab2fb321d9,"12.736138,104.691203",0
t17504,u0232,u0471,31968.22,p2p,2025-06-19T17:51:24.061378,c42e2e14-cd03-492e-b43d-f88b868595a3,"11.457805,102.792685",0
t17505,u0241,u0077,21117.83,merchant,2025-06-02T10:07:21.061378,bda4d521-7c21-45ff-adcb-ceec5bd7a23f,"12.087934,103.215558",0
t17506,u0298,u0362,13033.71,merchant,2025-06-11T02:42:35.061378,877cb8f0-c067-4ae4-a040-83d015ea38c6,"12.390546,102.830201",0
t17507,u0056,u0490,6053.57,p2p,2025-05-26T08:57:20.061378,d3595b28-7cd4-4008-ae2e-a1e3161e5f51,"12.860852,103.362807",0
t17508,u0195,u0179,54423.57,topup,2025-06-17T16:55:26.061378,bd7ced2b-4fc3-4e20-ba5a-676820e406c0,"13.333032,105.714222",0
t17509,u0391,u0078,59081.08,merchant,2025-06-15T12:55:22.061378,f091885e-1c94-4d7b-9ee6-9e45b958e484,"11.152818,105.942129",0
t17510,u0215,u0441,19796.07,merchant,2025-06-08T02:10:24.061378,8e93d297-ea0b-4f4f-add7-6058455cc4b3,"11.902712,104.022882",0
t17511,u0131,u0055,40557.37,topup,2025-05-24T11:24:05.061378,19b33e19-fca6-4300-bee9-d7d0846c3f39,"13.47799,104.213109",0
t17512,u0094,u0184,15962.51,topup,2025-06-15T01:33:02.061378,f74e5a63-131d-4d93-9f1a-3b5033a14106,"10.716164,105.573151",0
t17513,u0048,u0156,6642.43,topup,2025-05-28T03:08:36.061378,6d230c31-20ae-4cd9-9e37-0e0d33ea301a,"12.716524,103.78335",0
t17514,u0049,u0025,19661.55,topup,2025-06-06T05:36:58.061378,1ab76411-4477-4c7a-abae-571251e2cea8,"12.372236,103.596675",0
t17515,u0258,u0171,8849.55,topup,2025-06-05T06:00:39.061378,855d7db9-44b6-46b3-be75-cf4bc4db5328,"10.478319,103.816127",0
t17516,u0471,u0055,33636.28,p2p,2025-06-03T20:09:00.061378,186288b1-c42c-4e30-9369-065f3be9316f,"11.266388,103.320205",0
t17517,u0260,u0407,27146.37,merchant,2025-06-03T15:33:01.061378,a2d104a5-f09a-40dc-8de6-0dd76bf105e5,"10.487584,105.19893",0
t17518,u0289,u0281,56714.84,topup,2025-06-11T11:33:50.061378,d3f8983b-41d4-4628-b5dc-a6ec6a65f084,"10.453997,104.500718",0
t17519,u0258,u0131,10436.18,topup,2025-06-15T11:47:16.061378,a9f74ad7-0584-42b7-abc0-e6b8c3825b6e,"12.079132,103.183662",0
t17520,u0094,u0353,14132.88,merchant,2025-05-29T10:17:35.061378,3fa9d40c-ebc7-467c-bd58-d24728c6c706,"12.49637,104.303664",0
t17521,u0034,u0044,27111.4,p2p,2025-05-30T22:04:30.061378,45eef488-2f4d-4aa1-8c6a-d4ec68f45d53,"11.732901,104.541125",0
t17522,u0367,u0110,24955.92,topup,2025-05-29T04:34:15.061378,5a5280a4-baeb-4623-b88c-eee20706479c,"12.098366,104.064416",0
t17523,u0276,u0373,16239.96,merchant,2025-05-31T14:51:53.061378,18b34e2d-7fa1-43bc-8e67-bdec231221b2,"13.50811,103.60337",0
t17524,u0006,u0118,26741.07,merchant,2025-06-13T23:24:48.061378,8fbaa969-7850-4a38-9dcc-456ea237ffab,"11.19228,105.770522",0
t17525,u0358,u0175,7223.99,p2p,2025-05-31T01:00:41.061378,55f51981-760b-45da-9cda-c396c243c61b,"12.275049,104.351971",0
t17526,u0261,u0491,21406.11,merchant,2025-06-01T19:29:37.061378,2742aa56-1661-4293-8c25-48a56034467a,"13.435281,105.564634",0
t17527,u0236,u0148,70989.21,p2p,2025-06-19T16:02:09.061378,f7018225-57d2-4ff9-ac44-be80f535965d,"12.002051,104.334937",0
t17528,u0484,u0202,34343.33,merchant,2025-06-02T09:44:14.061378,7a14b114-808e-4ff2-a755-ddb716e13172,"13.138515,104.349015",0
t17529,u0200,u0243,34870.54,merchant,2025-06-10T17:28:35.061378,702bb04b-595e-4aa9-9cc5-152bc4a06147,"11.045216,104.848129",0
t17530,u0348,u0026,10186.92,p2p,2025-06-05T00:53:28.061378,55f51981-760b-45da-9cda-c396c243c61b,"12.299713,103.855786",0
t17531,u0394,u0409,19955.7,p2p,2025-05-28T05:46:49.061378,1fe30ebd-48ab-48dd-b6e7-643c7f0a3691,"13.157429,104.804177",0
t17532,u0193,u0284,30382.28,p2p,2025-06-10T23:32:23.061378,fbcdbd76-fd2a-40ca-8033-70385bbad9ba,"10.509908,104.457491",0
t17533,u0100,u0273,15862.52,p2p,2025-06-04T23:16:46.061378,4627d81f-7d4f-44f8-bcd4-1f9df7f0bd88,"12.692273,105.195028",0
t17534,u0006,u0222,12855.76,topup,2025-05-23T06:56:01.061378,9c177365-1037-4b70-8029-f8e7a9092d14,"11.192412,105.089528",0
t17535,u0181,u0193,20615.07,merchant,2025-05-25T13:15:38.061378,27320bf0-a6b8-4d9b-b7ea-6a201776adbd,"11.840488,103.148443",0
t17536,u0318,u0004,17346.44,merchant,2025-06-18T03:57:49.061378,10efab2f-72d5-44f7-a05a-a05b55c497d4,"10.872933,105.798677",0
t17537,u0286,u0314,19966.8,topup,2025-05-22T18:03:25.061378,5fcc5d0b-db7c-4d9b-a185-29340db8169b,"12.516299,104.027014",0
t17538,u0032,u0007,10009.31,p2p,2025-06-02T21:52:36.061378,9da61672-db5e-4182-b1ad-c19f407a2948,"12.029287,102.67204",0
t17539,u0349,u0209,4725.76,p2p,2025-06-20T01:30:15.061378,f785b1d7-26d7-41a2-92ca-6c11213a347d,"12.789935,103.819863",0
t17540,u0209,u0087,36290.7,topup,2025-05-29T00:52:26.061378,0837a2c0-43f4-4fcd-b7d0-af818eb6e810,"10.77515,102.866542",0
t17541,u0084,u0091,6213.0,merchant,2025-06-11T05:17:22.061378,b5caa078-95f7-430a-beb1-716c83182aaa,"11.530724,103.704123",0
t17542,u0477,u0277,9363.01,p2p,2025-06-13T17:50:25.061378,c3c8cbfa-40ca-4893-9a01-6eada155202d,"11.064612,105.637199",0
t17543,u0244,u0305,56575.77430973878,topup,2025-06-20T19:15:21.061378,6f6b6d57-5b96-42ae-8d0e-c7436c8816e4,"11.979233,105.561051",1
t17544,u0153,u0449,5242.23,merchant,2025-06-16T16:59:39.061378,fb49f2b9-b70c-4896-adea-0477f897e016,"12.392551,105.460457",0
t17545,u0421,u0465,268397.5156834545,p2p,2025-06-20T15:24:06.061378,db85d8df-c910-4696-b9b3-32519639cf7e,"12.166314,105.467378",1
t17546,u0070,u0058,74048.02,topup,2025-06-03T04:57:32.061378,2699ae2e-890c-4e80-860b-1284cdfc86bf,"11.855715,105.252638",0
t17547,u0310,u0295,11421.99,p2p,2025-06-17T09:01:56.061378,83128aae-c7cf-4aff-8950-57d2aaf1696c,"12.283494,104.440316",0
t17548,u0430,u0346,47655.52,p2p,2025-06-02T16:37:26.061378,a451e99e-f5f0-49f7-8151-781783042014,"13.468886,104.445982",0
t17549,u0378,u0418,25705.87,merchant,2025-06-12T21:28:52.061378,5a33318f-639b-4da9-964a-240e218c0527,"10.894681,104.511034",0
t17550,u0191,u0314,32577.15,topup,2025-06-03T01:01:17.061378,101789d2-d2e4-4fb5-a990-3703c81b6b55,"10.842465,102.934783",0
t17551,u0138,u0376,61899.28,merchant,2025-06-15T18:31:24.061378,b8fc3e40-8724-40da-8526-1e6eeea0efe0,"11.607905,104.473472",0
t17552,u0449,u0465,66279.15,topup,2025-05-23T02:33:31.061378,d5f53497-40d7-4fbd-bf0e-6ef5d3bd42ea,"13.591026,105.584521",0
t17553,u0414,u0455,18207.06,topup,2025-05-26T14:33:13.061378,749cc4d6-c2ae-49b4-a3ad-c4ea40330f47,"12.008022,104.744069",0
t17554,u0423,u0406,12707.71,p2p,2025-05-29T08:55:55.061378,fc94296d-e9df-4b6f-a8b1-cb24d1e220af,"10.525099,104.340724",0
t17555,u0448,u0041,23634.85,topup,2025-05-25T21:29:10.061378,884e2494-1ddb-4d5a-af3e-24d124805f17,"13.373768,103.39024",0
t17556,u0234,u0331,46857.16,p2p,2025-06-18T09:03:17.061378,a76bd44a-0f28-4bdc-a2ab-a89dd26629b2,"12.169883,104.368971",0
t17557,u0482,u0104,3086.08,p2p,2025-06-16T06:24:57.061378,87050ef3-4a22-43cd-b284-73458113ff37,"10.41349,105.599343",0
t17558,u0250,u0343,46909.15,p2p,2025-06-08T07:14:10.061378,fdd24b91-022e-49c3-ae28-4cf39b87df84,"13.207219,105.329627",0
t17559,u0126,u0253,33120.93,merchant,2025-06-02T22:16:24.061378,e301c6dd-6bf9-432e-b851-89ac8adda5a3,"11.044245,105.151423",0
t17560,u0466,u0257,5703.15,merchant,2025-05-26T15:25:12.061378,4fc6c916-e39b-45b1-b4c4-8691efd8d240,"13.17191,104.576011",0
t17561,u0202,u0036,7899.85,topup,2025-06-16T08:40:28.061378,6d4641be-6e99-4fe2-bb86-ea4954581cf4,"11.181315,105.081777",0
t17562,u0359,u0092,37662.94,p2p,2025-05-23T05:08:27.061378,f9389c3c-02b3-4d12-9a05-613610cf5033,"10.913514,103.776371",0
t17563,u0152,u0144,61642.45,p2p,2025-06-17T03:46:28.061378,1ab76411-4477-4c7a-abae-571251e2cea8,"10.78717,104.225662",0
t17564,u0084,u0363,20537.35,merchant,2025-06-13T17:42:23.061378,44bc2e06-fa03-4795-bb05-a6785b5032db,"12.768371,102.847426",0
t17565,u0049,u0349,18548.09,merchant,2025-05-24T20:37:34.061378,47df556b-337e-4caa-b8a8-b0996b2c60ae,"12.855869,103.370361",0
t17566,u0412,u0201,23057.24,merchant,2025-05-26T21:01:24.061378,101789d2-d2e4-4fb5-a990-3703c81b6b55,"12.611319,103.327591",0
t17567,u0221,u0242,16659.7,topup,2025-05-25T17:53:32.061378,cd8b0ea8-46cc-43fd-9e19-1a02f1403346,"11.067918,104.45146",0
t17568,u0486,u0116,27507.97,topup,2025-06-04T14:23:12.061378,5a33318f-639b-4da9-964a-240e218c0527,"11.665194,104.816157",0
t17569,u0267,u0380,50343.45,merchant,2025-06-12T07:44:57.061378,f8810c7f-8c8d-4b79-b105-5f8344bedcfd,"10.754271,103.078757",0
t17570,u0016,u0199,13953.94,topup,2025-05-28T22:35:26.061378,3d4c95a8-4c96-40ef-ae2b-f70b6c500f24,"12.547927,104.06208",0
t17571,u0483,u0300,21778.46,merchant,2025-06-05T02:54:53.061378,4045cbf9-0570-4a01-9616-be6a31c0b07c,"13.087691,104.20063",0
t17572,u0444,u0251,43482.03,merchant,2025-06-19T06:52:27.061378,c414322e-0bd6-449c-969e-d181da0b949d,"13.226713,105.590233",0
t17573,u0391,u0028,13955.79,topup,2025-05-28T05:14:00.061378,bc293c0f-0114-4200-ae98-c346e2dc3cde,"12.611252,102.864987",0
t17574,u0324,u0285,105725.41,topup,2025-06-04T06:37:26.061378,0a87075e-851b-47da-bb8a-d0b41b199898,"11.722658,103.63338",0
t17575,u0455,u0340,20363.03,merchant,2025-06-14T18:27:00.061378,61d44c4c-b047-4217-a4e2-748092d37400,"11.056783,105.300334",0
t17576,u0334,u0264,33223.41,merchant,2025-06-03T07:29:23.061378,66d5eb84-5d15-4d7c-aec2-71388aeb4b81,"12.441174,103.942722",0
t17577,u0058,u0075,46315.06,topup,2025-05-25T01:55:58.061378,18acf505-c69b-40d9-8c2f-0dc7d2a361e0,"10.660301,103.259737",0
t17578,u0038,u0457,34943.91,p2p,2025-06-06T06:08:59.061378,4911f879-2392-448f-90ab-d160fa558e23,"12.58117,105.131912",0
t17579,u0168,u0211,90526.81,p2p,2025-06-15T00:03:07.061378,75702dff-c107-4d84-a3f6-aac783fe4c54,"12.184571,103.226916",0
t17580,u0405,u0064,6298.72,p2p,2025-06-04T04:46:23.061378,855d7db9-44b6-46b3-be75-cf4bc4db5328,"12.36557,105.369742",0
t17581,u0311,u0084,25880.76,merchant,2025-06-03T04:17:27.061378,0a3e90a6-0808-4f76-98f0-da94c7fbd13e,"11.93205,104.770137",0
t17582,u0212,u0164,23122.76,p2p,2025-06-02T17:22:28.061378,fa5c1296-255a-4a78-a3f1-a363f3ae5892,"10.606611,104.341215",0
t17583,u0009,u0230,33260.78,topup,2025-06-14T09:33:41.061378,277a6d08-8d5a-4f14-a4e9-b6db7762c9aa,"10.49727,103.806491",0
t17584,u0341,u0312,34597.14,topup,2025-06-14T17:25:18.061378,02aa1740-b240-492c-844d-45a4f8b66642,"12.408504,103.426055",0
t17585,u0321,u0476,40335.04,topup,2025-06-11T20:07:19.061378,bbb2f344-50a5-4e53-acd0-c4b9c1195e91,"12.773653,105.727351",0
t17586,u0034,u0164,27760.9,topup,2025-05-25T23:20:19.061378,6a0e4228-1522-4973-9b6a-215e8743c349,"10.81659,103.487567",0
t17587,u0194,u0156,166433.0524851675,merchant,2025-06-05T02:33:31.061378,cba60208-b89b-42e4-95ad-f0cfd2d8a36c,"10.812353,103.421728",1
t17588,u0345,u0486,14510.39,topup,2025-06-14T09:25:12.061378,3e85c786-aca3-4847-b59d-edbf5a209e4a,"11.373999,105.819495",0
t17589,u0314,u0290,34511.14,p2p,2025-06-05T13:40:15.061378,fe4fdec0-b9b4-4e6d-9096-f7af00e0c9f0,"11.787214,103.551232",0
t17590,u0030,u0407,13265.41,merchant,2025-06-13T05:37:11.061378,3ba4e056-f8da-4a24-8c75-668128dd923c,"10.921283,104.087875",0
t17591,u0088,u0388,29835.13,merchant,2025-06-17T18:16:59.061378,3519162c-a96c-41ee-9317-50662bfeee56,"13.514102,103.199536",0
t17592,u0339,u0465,10415.66,p2p,2025-06-02T09:41:17.061378,43896e83-8e6a-42fb-87cd-75e9eba6a45c,"11.046455,105.435241",0
t17593,u0287,u0047,31592.65,p2p,2025-05-29T05:32:32.061378,e394175b-b21f-41f7-9843-2fbd83f68db5,"12.477292,104.005883",0
t17594,u0243,u0195,41932.24,p2p,2025-06-09T11:55:51.061378,3c86f270-da3a-43e3-85b2-d37022491da0,"10.49602,103.593521",0
t17595,u0408,u0442,19340.59,topup,2025-05-23T04:31:56.061378,1cca35b5-dabb-4cc5-a852-b1cd1fc85d17,"13.251717,104.39278",0
t17596,u0000,u0373,21292.64,merchant,2025-06-19T10:48:59.061378,a953467d-f7a0-4cf0-881d-6f73a2d83f76,"10.914198,103.746624",0
t17597,u0236,u0095,16976.12,p2p,2025-05-25T02:29:03.061378,e466d6b9-75e2-450e-be29-d8b417e0b5cc,"10.746627,104.076948",0
t17598,u0386,u0193,16865.48,merchant,2025-05-29T03:14:07.061378,75e3fcae-87d0-4e1a-bb8d-6ccbfdbc9f4d,"13.482031,103.152606",0
t17599,u0032,u0204,53343.9,p2p,2025-06-19T16:46:35.061378,66d5eb84-5d15-4d7c-aec2-71388aeb4b81,"11.745858,104.113368",0
t17600,u0485,u0043,36972.12,merchant,2025-06-06T17:08:04.061378,49b8af3f-b475-4184-8ffb-80acd261235c,"11.516493,103.337916",0
t17601,u0128,u0223,31014.28,topup,2025-06-20T04:48:20.061378,fb05f12c-f45f-4aa1-b2d7-41f49bf04258,"11.381494,104.329232",0
t17602,u0166,u0470,17168.03,merchant,2025-05-24T20:39:19.061378,ca23c7fc-5b49-47f7-958a-35a568f02a18,"12.046292,105.748554",0
t17603,u0255,u0267,1575.81,p2p,2025-06-14T07:21:02.061378,8ae126dc-9a95-4d47-86f9-cf04502fe92a,"13.44144,104.616101",0
t17604,u0201,u0098,13011.85,p2p,2025-06-20T12:36:54.061378,64647075-e29a-4280-9c08-4b95d4305e7f,"12.71241,103.231089",0
t17605,u0098,u0068,24168.21,p2p,2025-06-07T18:43:58.061378,e891470a-4355-4555-ac8b-bb48e38c6b16,"13.213276,105.225321",0
t17606,u0377,u0117,38292.56,topup,2025-06-06T09:38:27.061378,cba0bfbe-bd2d-45b6-ae74-b040f6729357,"12.888602,103.54737",0
t17607,u0354,u0125,78950.61,p2p,2025-06-04T18:11:18.061378,e394175b-b21f-41f7-9843-2fbd83f68db5,"12.069289,103.894526",0
t17608,u0070,u0264,85271.4,p2p,2025-05-26T15:19:12.061378,4a0531e5-8ed9-4576-9f26-60d6f30900ae,"12.150391,103.044924",0
